cid,replyToCid,type,publishedTimeText,comment,author,authorIsChannelOwner,replyCount,voteCount,hasCreatorHeart,videoId,pageUrl,commentsCount,title
UgzOzxKhFSRKq_C_aUR4AaABAg,,comment,1 month ago,"Disekolah kami belum ada MBG, justru kami senang.. makanan bisa dikontrol orang tua, jelas belanjanya , halal, bersih dan pasti bergizi.",@misbahudinasror8050,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx5D5JgwqUdRCRNz3l4AaABAg,,comment,1 month ago,Sudah dipastikan bisa sj terjadi kecurangan2 lebih baik setiap oang tua murid  di berikan makanan pokok ( beras)  dll..,@medynation5297,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyUO0r6MuMgNlniu7x4AaABAg,,comment,1 month ago,Yakali MBG dikerjakan pendukung abah 😂😂,@pemudaraya2263,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwU8Ow2av0wHvs4UyF4AaABAg,,comment,1 month ago,Sudah kuduga... mereka hanya gerombolan manusia yang berfikir keras memindahkan uang negara ke kantong mereka... taeeee taeeeee,@Plat_Hijau,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzNmAgNKJ98uObHvI54AaABAg,,comment,1 month ago,Bocor alus ajak ustadz Felix Siau dong biar seru,@rikyafterweekend9588,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugxgmoejx61i9wmU4Pt4AaABAg,,comment,1 month ago,"siapapun presidennya, siapapun gubernurnya, siapapun penguasanya, tempo tetap akan memasak 👍",@sandisetiawan3694,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxvXjachpqKNBh1HK94AaABAg,,comment,1 month ago,PROYEK AMBISIUS URUSAN USUS ... 😃,@muhendirudiatno22,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgygDgaPwxj_cHbUhNh4AaABAg,,comment,1 month ago,"MBG program ghoib, di sini tidak ada. Hentikan saja",@hepiikmal,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzZer3QJgLZQe_wdG94AaABAg,,comment,1 month ago,Menuju indonesia gelap,@thomasaditigatujuh9193,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugw8cOdad4Tzn4xWP294AaABAg,,comment,1 month ago,"awal² dapet anak² kenyang & puas..SD kelas 1 & 2 lho iki..
 skrg ini mrk ngeluh porsinya dikit banget & gk enak",@muhamadali1015,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugw9lhLb2J-T01Pb3-F4AaABAg,,comment,1 month ago,Ah narasinya mencari-cari kesalahan orang lain. Dalam islam itu namanya tajjasus dan yang menyimak itu termasuk termasuk yang berdosa juga.,@agusmucharam7998,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy8g27Y4IMNIk4p8sR4AaABAg,,comment,1 month ago,Untuk kepentingan ini prabowo mengangkat ASN.,@merdekabelajarofficial165,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgznVl27BiDVp1pF_xZ4AaABAg,,comment,1 month ago,GAK KAGET SIH..,@anwardanuarta,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyGwRvHmeV5nKALUzl4AaABAg,,comment,1 month ago,Bocor halus woke kereeeen,@paskalisdura7267,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyDZpopSO8ulcQDOG94AaABAg,,comment,1 month ago,"Ternyata prabowo orang yang tidak bisa melepas KKN, pantesan Indonesia masa depanya gelap",@gunawanbudisantosa487,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwRh3yHuhy4V8Kf7UJ4AaABAg,,comment,1 month ago,MAKAN BERGISI ITU MINIMAL RP 35.000 PER SISWA#,@musdiyono6045,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzjhrnhgmvS8SlTvwd4AaABAg,,comment,1 month ago,Memang program asal sebut aja ini pas kampanye. Program omon-omon. 😂😊,@dcprasetyo7077,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzdkPED9zl0ZekECcl4AaABAg.AH7BR5HNraJAHCZZ83_Pwg,UgzdkPED9zl0ZekECcl4AaABAg,reply,1 month ago,pake kacamata pak,@nasgorenak,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzdkPED9zl0ZekECcl4AaABAg.AH7BR5HNraJAHT3SKkuk69,UgzdkPED9zl0ZekECcl4AaABAg,reply,1 month ago,Hidup george soros 😂,@mozart3878,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwnohXqQ-SVvFjSMUx4AaABAg,,comment,1 month ago,Didaerah saya mbg yg megang tentara serta bagian kepala dapur dan staff staff lainnya diisi purnawirawan tentara wkwk,@luftwaffe3018,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgypP6Nz4DSeSlqIhw14AaABAg,,comment,1 month ago,"Tempo maju terus, 
Salam hormat buat Bocor Halus yang sudah berjuang mencari informasi yang akurat untuk menyampaikan informasi ke rakyat jelata.",@gunawanbudisantosa487,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzY1dHOiwqrOw5HPzt4AaABAg,,comment,1 month ago,Makan gratis adalah ladang korupsi baru bagi pejabat korup..👍,@chandrasananwetan8047,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx5N7cArrKgXyql9G54AaABAg,,comment,1 month ago,"Jelas ini proyek, sudah dirancang untuk pencitraan dan korupsi halus.
Luar biasa liciknya rezim prabowo dalam mencari uang tambahan dengan membuat program Makan gratis.
Kalau mau bergizi samakan dong dengan makanan yang dimakan presiden dan mentrinya.",@gunawanbudisantosa487,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxfAqxIbCW_J5nV7fh4AaABAg,,comment,1 month ago,Ayoo! Jurnalis Bocor Aluuss Tempo! Masak yg enaakk! Goreng ampe Mateng tuh Berita2 yg Membuka Mata Rakyat! Apa yg terjadi dng Pemerintahan ini!! 👍👍,@bomobaskoro5237,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxPSKeBTQ-jXy6lSyR4AaABAg,,comment,1 month ago,Dr awal jg mudah ketebak bakal ky gimana proyek MBG ini,@anne6259,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy0YN-0FjRI64A2UIV4AaABAg,,comment,1 month ago,"Sudahbjogetin sadja biar lupa klo ga makan😂😂

Kaya gitu koar2 mau menerima pengungsi Palestina 😂😂😂
Halu tingkat dewa😅",@titikpuspitarini2580,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxeLiQXFGOKAKTv8Sx4AaABAg,,comment,1 month ago,Coba tempo urai komponen mbg nya brp persen produk dlm negeri,@tesgk1,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugzgvq2xRxuz8E_uBjV4AaABAg,,comment,1 month ago (edited),"Relawan atau relasi partai  ikut mensukseskan program makan gratis menurut ku ngga ada masalah, wajar aja dan biasa aja yg penting jgn korupsi",@fendiplk4745,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyyBIiiaqnLTGoxFst4AaABAg,,comment,1 month ago (edited),"Anggaran banyak dipotong. Dan aktualisasi di lapangan malah kebanyakan yang nerima sekolah elite atau menengah. Ketika ada beberapa yang diliput media bagaimana menu makanannya, ada yang berpendapat kalo makanannya aneh, dsb; pendukungnya malah bilang harusnya bersyukurlah dan blablabla.... (Walaupun memang dengan budget segitu ngarepin apa sih).

Nah, di sisi lain. Di sekitaran daerah saya, sekolah umum belum dapet. Tapi yang dapet duluan malah sekolah IT (yang notabene kita paham kemampuan ekonomi orangtuanya berbeda dengan sekolah umum). Jadi tujuan utama program ini saya bingung, untuk mengurangi angka stunting atau hanya sekedar perang vendor? 😅",@muhammadrafiakbar9578,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwvXI-IqyODcfYeycR4AaABAg,,comment,1 month ago,"Maju terus TEMPO ,telanjangi semua kebusukan yg ada di muka bumi NUSANTARA ini....❤",@SafarUdin-i2d,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugzbvi2xcxNNBTWaoax4AaABAg,,comment,1 month ago,"pROYEK MBG JALAN BARU UNTUK RAMPOK APBN , KEMARIN FOOD ESTET",@tarjosaja864,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzgkyRBKPicrbqoyBZ4AaABAg,,comment,1 month ago,Program korupsi prabowo,@AhmadQurni,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwMI4OJ05Nr7AP5TXR4AaABAg,,comment,1 month ago,Proyek yang sampai saat ini belum dinikmati semua siswa terutama di daerah pinggiran,@putralopi1751,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxnD8PwlrnjSRQEoT14AaABAg,,comment,1 month ago (edited),Sudah diprediksi dari awal bahwa ketidak profesionalan dan korupsi akan banyak terjadi di pemerintahan prabowo.,@rudymichael174,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxfN_AVt4zwrZaqMMt4AaABAg,,comment,1 month ago,Ada juga Media dan kaum fitnah para penikmat uangnya Goorge Soros ( Yahudi Internasional).,@adrihaji1634,FALSE,1,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugz_D84bSvUxytNKO8N4AaABAg,,comment,1 month ago (edited),"Projek tipu2, yg bergizi ya mitranya projek.makan bergizi  ,klo rakyat ma tetap aja cacingan 😂😂😂😂",@marselinuspadidi938,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwL0z8k_MHDUEw2XPB4AaABAg,,comment,1 month ago,Tempo memang beda sejak dulu..,@Ali-zs5fl,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzwC0oeqN276DrlL9l4AaABAg,,comment,1 month ago,"Semoga pak prabowo merubah proyek program makanan bergizi gratis,menjadi proyek program 200juta lapangan pekerjaan bergaji umr,aamiin",@bokehbackground6444,FALSE,0,3,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgximQ61pB3jGVVZpnl4AaABAg,,comment,1 month ago,"Kalau modelnya seperti ini, Indonesia nggak perlu ada pemilu. Pakai sistem arisan aja yang mau berkuasa.

Jaman SBY, Demokrat dan koalisinya bancakan
Jama Mulyono, PDIP dan koalisinya bancakan
Jawan Wowo, Gerindra dan koalisinya bancakan

Terus rakyat berharap berubah dengan ganti presiden? 
Mimpi saja terus selagi mimpi belum dilarang dan dikenai pajak!",@Ikhwan17,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxfN_AVt4zwrZaqMMt4AaABAg.AH75eIhRJ9nAHSuHsvPoMB,UgxfN_AVt4zwrZaqMMt4AaABAg,reply,1 month ago, @adrihaji1634  lah Danantara byk antek asing tuh wkwkwk,@BelimbingSayurAsamSulfat,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugyq_2WudIDM01Th9ip4AaABAg,,comment,1 month ago,"Rasanya MBG sebagai reinkarnasi bansos sulit dibantah, namanya saja program tapi pelaksanaannya persis seperti proyek 😂😂😂",@samuelsiahaan8291,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy7Bvb_8III7S8MOqh4AaABAg,,comment,1 month ago,Jelas BGN hanya kedok untuk keuntungan penguasa dan kaki tangannya/ordal. Indonesia fix gelap banget.,@ink.labubu,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx8AaetruDkE4neMQx4AaABAg,,comment,1 month ago,"Tempo dalam hal ini memasak tidak sedap...hanya memberitakan hal2 yang tidak baiknya...sedangkan hal baiknya lebih banyak...perbandingannya 90 baik 10 tidak baik..saya akan memberi tau yang baiknya
. Setiap dapur memberi lapangan kerja minimal 50 orang yang langsung & ada pekerja yang tidak langsung
. Membuat perekonomian daerah menggeliat dengan adanya dana pusat turun kedaerah
. Penjual bahan untuk MBG pendapatan meningkat
. Anak2 disekolah waktu bersama secara umum ada dalam artian tidak berkelompok perhatian guru bertambah...dan lain lain
Saran....
Dalam praktek banyak guru ingin mereka juga diberi agar mereka dapat ikut dalam kebersamaan
Memang transparansi BGN dalam pengelolaan program ini.",@daronimangkualam4050,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyPZ7shAJg94scrfkB4AaABAg,,comment,1 month ago,"Hajar terus, Tempo.",@moh.kamilakhyari623,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxX--_uhYCCxHU6uZp4AaABAg,,comment,1 month ago,"Tipe Prabowo itu tidak bisa jadi presiden,pimpin negara , dia cocoknya jadi pengusaha",@KibulKabul,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugzolc7Q9O0f0kudU2x4AaABAg,,comment,1 month ago,"Kelakuan politisi dan pejabat Konoha, setiap ada program..
Ujungnya dijadikan proyek bancaan",@firmanhidayat5606,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxMpQ-ARiJiMmBIqWp4AaABAg,,comment,1 month ago,Kami di pelosok kalbar proyek mbg . Alat memasak pakai kuali raksasa. Diameter 100 meter,@ahmadyamin6604,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx93pcYRZ0pbh7PTJx4AaABAg,,comment,1 month ago,Kan.. apaa Gue Bilang...  😂,@wstnesia,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzsSADcx1yYj1yCzH14AaABAg,,comment,1 month ago,"Memang itu gratis ya???  Pajak naik..bayar bayar bayar ke pemerintah... uang dari rakyat..di kumpulkan,, di kembalikan lagi buat makan makan dan makan... gratisnya dari mana ya??",@kotex2292,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy1RNC3Wc0v6Jiv9QN4AaABAg,,comment,1 month ago,Jateng hadiirr...nyimaak😊,@Gaada1739,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzWC8NYbr2jZ4rfUjp4AaABAg,,comment,1 month ago,"Proyek Makan Bergizi Gratis (MBG)ini dari awal sejak kampanye kita uda duga Proyek MBG potensi Kolusi, Korupsi dan Nepotisme udah terbaca dan bakal terjadi. Proyek ini utk Oligarki, Orang Deket dan Pengusaha Kakap. Rezim ini sebelas dua belas sama Rezim Joko, merubah dan membuat sesuatu sesuai selera aja. Apalgi MBG ini akan menghabiskan APBN besar sekali 1500 Triliunan selama 5 Thn. Kasian uang rakyat aja",@vilagekampung,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzAWYiqrtev-sNvk414AaABAg,,comment,1 month ago,"Dari awal sudah menduga kalo ini program akal-akalan untuk bancakan para ""tikus"".",@arwanhidayat6493,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugw4VDw4JxADzktQFNh4AaABAg,,comment,1 month ago,Jurnalistik untuk keadilan  rakyat...mantab,@imansudrajat3297,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwFMWRHFaZ5bf-fdFt4AaABAg,,comment,1 month ago,"Saya adalah salah satu orang yang mencoba menjadi mitra, syarat udah diunggah, data sudah dilengkapi, dan ujung-ujungnya ditolak karena tidak memenuhi syarat. ingin punya dapur harus punya dana minimal 3 Milyar wkwkwk lucu, mana bisa UMKM.",@aaimamkamal_,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugwuq1p1Ps8F3lhHbDt4AaABAg,,comment,1 month ago,Padamu negri,@rizky21badminton7,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxGk1SdyVe-R2SyST54AaABAg,,comment,1 month ago,Mbg: Makan Bergizi Garong😢,@rudillahaston5039,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxV9kk5pk1bifGs93x4AaABAg,,comment,1 month ago,Makan Bergizi Gengnya,@NicoShalihin,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzrzAxXuiQUCnN3r7t4AaABAg,,comment,1 month ago,MAKAN GRATIS BELUM BERJALAN 'KOROPSINYA SUDAH DI JALANKAN''DI KAMOUNGKU BELUM ADA NAMANYA MBG,@demang6661,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugxi1DW6w31HFWavRaV4AaABAg,,comment,1 month ago,Proyek 😂,@nisssaaa,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy4bX1S32eGV0mG10F4AaABAg,,comment,1 month ago,"Dari zaman orba... Lingkar istana memang gercep kalo ada peluang ngentit duit, duit, duit... Masalah vendor pada bangkrut, mana mereka peduli! 😅🤣😅🤣🤦🏻‍♂️",@erryfachrizal4788,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyifZ-350Q8Rx2m_M94AaABAg,,comment,1 month ago,"ditempat daerah saya , saya belum mendengar dimana ada MBG.... tapi disekolah anak saya malah tiap senin awal bulan bawa bekal dari rumah... hahahahaha....",@pietrajaya,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugzr6hbnl6WMa0inILR4AaABAg,,comment,1 month ago,Amis kah aromanya  ?,@AndriJamal-nt9bo,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzW2pBcBn1ZtBhaOEx4AaABAg,,comment,1 month ago,Tempo still the best…salam dari Alumni UGM…Anak Abah yang merindukan pemimpin Indonesia spt Bung Hatta..,@salmanfarisi-b5c,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxGXPzFwwmdTA4T2OF4AaABAg,,comment,1 month ago,Sdh diduga,@dwiendah2995,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwmknF3lUZJ_mTvPfx4AaABAg,,comment,1 month ago,"Apakah ini suatu pelanggaran penyalahgunaan wewenang oleh presiden??
Kemana kita harus melaporkan??",@genionamang8107,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugxt2yvN7MThnDzrb3l4AaABAg,,comment,1 month ago,Programnya sih bagus tapi tanpa perencanaan yang matang  terlalu di paksakan jadinya ya begini banyak masalah .,@bennyhendry4088,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugw9jzvqlv6rcQ_b_kl4AaABAg,,comment,1 month ago,itulah...Indonesia Raya....,@rochanisastraadinegoro5947,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugwt_crvSZcRcAjdKZN4AaABAg,,comment,1 month ago,"Coba deh pemerintah jujur, cek plus minus-nya MBG selama setengah tahun ini.. bener membuat anak2 lebih baik gizinya?",@kumakun8201,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
