id,source_platform,username,timestamp,text,likes_count,url,reply_count,retweet_count,quote_count,language,location,verified,search_query,quoted_tweet,is_channel_owner,has_creator_heart,video_id,video_title,liked_by_author,pinned_by_author,user_id,mentions
7475897295411119104,TikTok,n1mr0d3,2025-02-27T01:00:27.000Z,"Gak gak, pemerintah ga boleh salah, ini pasti ada yg salah, yang pasti bukan pemerintah, titik",11.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,4.0,,,,,,,,,,,,False,0.0,6844349530550797312,[]
7475722802013176832,TikTok,denrexa8,2025-02-26T13:42:43.000Z,kasih ke azka 😂😂,17.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,4.0,,,,,,,,,,,,False,0.0,7027740894947722240,[]
7475642373444715520,TikTok,na63600,2025-02-26T08:30:40.000Z,ya Allah semoga adik adik ya sehat ya,5.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7110205626991428608,[]
7475761332320371712,TikTok,tiktok.comkuroro,2025-02-26T16:12:14.000Z,"makan bergizi di luar negri itu di bkin kek prasmanan, dapur nya di sekolah n ada pkrja khusus utk masak n memastikan kebersihan mknan. pda saat pengambilan mknan jg ada petugas yg menakrnya",5.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,2.0,,,,,,,,,,,,False,0.0,6561269429237596160,[]
7475880049092002816,TikTok,aak_ary,2025-02-26T23:53:23.000Z,kalo sudah begini siapa yg salah dan bertanggung jawab....,5.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,1.0,,,,,,,,,,,,False,0.0,6875835764170802176,[]
7476125913241093120,TikTok,rudy.f.rahcman,2025-02-27T15:46:58.000Z,periksa itu orang2 yg mengurus MBG. bukan salah pemerintah tapi salah itu oknum2 yg tidak bertanggung jawab.,6.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,24.0,,,,,,,,,,,,False,0.0,7444539723375526912,[]
7477086586929775616,TikTok,triw091,2025-03-02T05:55:26.000Z,ok gas ok gas.... jogetin ajaaaa.. pemilih 02,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7145105932719621120,[]
7476780261443961856,TikTok,teachernena03187,2025-03-01T10:06:12.000Z,itu yang menyajikan perlu ditinjau.,4.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7467891870502601728,[]
7504986184129889280,TikTok,sweety.angels_,2025-05-16T10:19:39.000Z,"program buang"" uang negara🙄",1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7253390349913408512,[]
7477085078121006080,TikTok,gingincukup,2025-03-02T05:49:06.000Z,"lagian ngapain juga negara repot2 ngasi makan anak skolah,
kasi aja ibu bpk nya pekerjaan yg layak, nanti jg anak nya di kasi makan terbaik oleh org tua nya,☹️",1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6906086933493253120,[]
7495438802674320384,TikTok,d360n0,2025-04-20T16:51:00.000Z,sayang bgt terbuang sia sia jd mubajir,2.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6776849388981191680,[]
7494981620036158464,TikTok,irawati_deliyani82,2025-04-19T11:16:58.000Z,Kalau menurut saya sih harinya per sekola aja masak nya biar ga kewalahan masak nya jadi buru2 mubazir,2.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6916670009935217664,[]
7495604903038387200,TikTok,usyati0,2025-04-21T03:35:55.000Z,"jarak kejauhan antara dapur ke sekolah
satu dapur terlalu banyak masak nya porsi hingga 3000 RB,masak nya di mulai pukul 3 dini hari hingga sampai kesolah dng rentang waktu 7 sampai 8 jam wajar basi",4.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,1.0,,,,,,,,,,,,False,0.0,6891863877110645760,[]
7495207130053690368,TikTok,vajila01,2025-04-20T01:52:05.000Z,pendidikan gratis ga akan basi🤣🤣🤣,2.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6915913349226693632,[]
7494417082801964032,TikTok,dewi.kartini62,2025-04-17T22:46:25.000Z,lbh baik skolah gratis drpd MBG...mk ny wo mikir yg terbaik beri pekerjaan pd para orang tua murid yg rata² pengangguran atau krj serabutan,2.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7222022753778664448,[]
7493788236357436416,TikTok,caesa09,2025-04-16T06:06:05.000Z,Gimana kalo seperti ini deddy corbuzier dan Badan Gizi Nasional,2.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6623703061917974528,[]
7496721179526693888,TikTok,sahara7824,2025-04-24T11:40:28.000Z,jgn gitu ya ntar dedy marah2 lo,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7282540937246606336,[]
7494976277972780032,TikTok,myjourneyisback,2025-04-19T10:56:03.000Z,lebih penting pendidikan gratis > makan siang gratis. 🔥🔥🔥,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7111183383485039616,[]
7495017482489742336,TikTok,sekar_jagad_multikarya,2025-04-19T13:36:00.000Z,"Dr Tray nya aja plastik, ity bukan MBG, krn standart program MBG tray nya pake yg stainless",1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6853026352892838912,[]
7495619087898412032,TikTok,dyy_maa,2025-04-21T04:30:42.000Z,"sebaik""makanan buat anak adalah yg di buat oleh tangan ibunya...👍",1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6853294545469441024,[]
7512381726963598336,TikTok,arini8887,2025-06-05T08:38:00.000Z,Isinya pembenci presiden semua 😅,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6886789693640623104,[]
7494158231674061824,TikTok,vendra687,2025-04-17T06:01:38.000Z,😭😭😭😭 yang masak nya gimana itu pangil koki dari jawa sumatra yang masak,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7388131805067297792,[]
7496662885592417280,TikTok,adiputra9926,2025-04-24T00:01:35.000Z,program gagal,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6958721670208128000,[]
