conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
"1,92015E+18",Wed May 07 23:55:53 +0000 2025,0,@Berburudsknan Makan siang gratis sekolah jadi solusi nyata buat masalah gizi anak-anak Indonesia #EnamBulanPemerintah,"1,92027E+18",,Berburudsknan,in,,0,0,0,https://x.com/arta_sitompul/status/1920266369037226424,"1,70008E+18",arta_sitompul
"1,92027E+18",Wed May 07 23:55:28 +0000 2025,0,Kerjasama BRICS bikin ekspor naik industri lokal berkembang angka stunting turun berkat makan siang gratis di sekolah #EnamBulanPemerintah,"1,92027E+18",,,in,,0,0,0,https://x.com/keyno_faris08/status/1920266260970905999,"1,68702E+18",keyno_faris08
"1,92022E+18",Wed May 07 23:55:25 +0000 2025,0,@cobajawabb Gabung BRICS bikin Indonesia punya mitra dagang baru ekspor meningkat dan anak-anak makin happy belajar karena dapat makan siang gratis #EnamBulanPemerintah,"1,92027E+18",,cobajawabb,in,,0,0,0,https://x.com/faisal_smsu1/status/1920266248878698714,"1,68694E+18",faisal_smsu1
"1,92015E+18",Wed May 07 23:55:16 +0000 2025,0,@Berburudsknan Hadir di BRICS ekspor barang Indonesia tembus pasar internasional makan siang gratis terbukti bikin siswa lebih sehat dan aktif #EnamBulanPemerintah,"1,92027E+18",,Berburudsknan,in,,0,0,0,https://x.com/nuha_bamih6/status/1920266211847287085,"1,70003E+18",nuha_bamih6
"1,92022E+18",Wed May 07 23:54:09 +0000 2025,0,@cobajawabb Ekspor nasional tumbuh berkat peluang BRICS makan siang gratis di sekolah tingkatkan gizi anak-anak #EnamBulanPemerintah,"1,92027E+18",,cobajawabb,in,,0,0,0,https://x.com/farhan_ahmd12/status/1920265932435276031,"1,66928E+18",farhan_ahmd12
"1,92027E+18",Wed May 07 23:52:54 +0000 2025,0,Program makan siang gratis sekolah sukses bantu tingkatkan gizi anak prestasi pun ikut naik #EnamBulanPemerintah,"1,92027E+18",,,in,,0,0,0,https://x.com/yansen_awan24/status/1920265615765303768,"1,68877E+18",yansen_awan24
"1,92022E+18",Wed May 07 23:52:43 +0000 2025,0,@cobajawabb Baru enam bulan perubahan nyata: diplomasi tambah broad pabrik-pabrik lokal tumbuh dan makin banyak anak sekolah menikmati makan siang gratis #EnamBulanPemerintah,"1,92027E+18",,cobajawabb,in,,0,0,0,https://x.com/rizky_drmwan2/status/1920265572551381465,"1,84712E+18",rizky_drmwan2
"1,92027E+18",Wed May 07 23:52:23 +0000 2025,0,Enam bulan Prabowo sekolah makin banyak dapat akses makan siang gratis anak-anak sehat dan aktif #EnamBulanPemerintah,"1,92027E+18",,,in,,0,0,0,https://x.com/asmadi_prayog/status/1920265486866297318,"1,70253E+18",asmadi_prayog
"1,92027E+18",Wed May 07 23:52:11 +0000 2025,0,Indonesia kini gabung BRICS pertumbuhan ekonomi 5 1 persen program sosial andalan: makan siang gratis buat semua siswa sekolah dasar #EnamBulanPemerintah,"1,92027E+18",,,in,,0,0,0,https://x.com/kani_hsnahh/status/1920265436979236887,"1,70254E+18",kani_hsnahh
"1,92027E+18",Wed May 07 23:51:54 +0000 2025,0,Sekolah negeri di 15 provinsi udah nikmatin manfaat makan siang gratis anak-anak nggak lagi belajar sambil lapar #EnamBulanPemerintah,"1,92027E+18",,,in,,0,0,0,https://x.com/raka_putra0072/status/1920265365512228885,"1,68849E+18",raka_putra0072
"1,92027E+18",Wed May 07 23:51:37 +0000 2025,0,Prestasi Prabowo dalam enam bulan: diplomasi bersama BRICS industri jaya dan makan siang gratis sampai ke pelosok #EnamBulanPemerintah,"1,92027E+18",,,in,,0,0,0,https://x.com/hanif_shagaraa/status/1920265293827350846,"1,6863E+18",hanif_shagaraa
"1,92027E+18",Wed May 07 23:51:23 +0000 2025,0,Gak cuma omdo Prabowo buktikan pelayanan ke rakyat nyata ekonomi tumbuh diplomasi luar negeri makin nendang makan siang gratis sudah jalan #EnamBulanPemerintah,"1,92027E+18",,,in,,0,0,0,https://x.com/aprin_tanusa3/status/1920265234826051686,"1,69096E+18",aprin_tanusa3
"1,92026E+18",Wed May 07 23:50:22 +0000 2025,0,Ratusan anak tiap desa sekarang bisa makan sehat di sekolah berkat inisiatif makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/tina_handayani5/status/1920264978914787519,"1,81524E+18",tina_handayani5
"1,92026E+18",Wed May 07 23:50:22 +0000 2025,0,Jadi anggota BRICS bawa angin segar buat ekonomi Indonesia pelajar pun makin semangat sekolah karena makan siang gratis #EnamBulanPemerintah https://t.co/4P8pLRVJJc,"1,92026E+18",https://pbs.twimg.com/media/GqYm0NBbMAAxBGl.jpg,,in,,0,0,0,https://x.com/lili_astuti2/status/1920264978340131078,"1,70146E+18",lili_astuti2
"1,92026E+18",Wed May 07 23:50:14 +0000 2025,0,Gabung BRICS ekspor nambah pelaku industri tersenyum makan siang gratis bikin generasi muda siap hadapi masa depan #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/ima_shabima/status/1920264944349581403,"1,69138E+18",ima_shabima
"1,92026E+18",Wed May 07 23:49:47 +0000 2025,0,Selama enam bulan angka ekspor nonmigas naik 14 persen makan siang gratis jadi harapan baru #EnamBulanPemerintah,"1,92026E+18",,,in,Jakarta,0,0,0,https://x.com/yogaprasetya04_/status/1920264830591652138,"1,81417E+18",yogaprasetya04_
"1,92026E+18",Wed May 07 23:49:43 +0000 2025,0,Jumlah orang tua yang merasakan manfaat makan siang gratis di sekolah terus bertambah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/ridho_abdu33/status/1920264815609626835,"1,69172E+18",ridho_abdu33
"1,92026E+18",Wed May 07 23:49:42 +0000 2025,0,Baru setengah tahun tapi Indonesia udah diakui negara BRICS program makan siang gratis sukses turunkan angka insomnia di kalangan siswa #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/tino_ramadhn90/status/1920264810794766374,"1,84318E+18",tino_ramadhn90
"1,92026E+18",Wed May 07 23:49:42 +0000 2025,0,Baru enam bulan pasar BRICS terbuka luas industri nasional naik 10 persen anak sekolah tambah sehat karena makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/farjana_yunidya/status/1920264809657885018,"1,69096E+18",farjana_yunidya
"1,92026E+18",Wed May 07 23:49:39 +0000 2025,0,Dari diplomasi BRICS sampe makan siang gratis keberhasilan terasa nyata buat industri dan anak sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/atun_komayah/status/1920264800438747562,"1,68227E+18",atun_komayah
"1,92026E+18",Wed May 07 23:33:07 +0000 2025,0,Prabowo ngebut diplomasi industri nasional bertumbuh makan siang gratis masuk 85 persen sekolah dasar di Indonesia #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/nadhifa_shanika/status/1920260639362007239,"1,69134E+18",nadhifa_shanika
"1,92026E+18",Wed May 07 23:33:07 +0000 2025,0,Program makan siang gratis makin luas ekonomi nasional tumbuh Indonesia diperhitungkan global #EnamBulanPemerintah https://t.co/EQhGN4GmKB,"1,92026E+18",https://pbs.twimg.com/media/GqYi2CnbgAAxCl8.jpg,,in,,0,0,0,https://x.com/muh_raehan20/status/1920260636329545787,"1,69673E+18",muh_raehan20
"1,92026E+18",Wed May 07 23:32:58 +0000 2025,0,Program makan siang gratis sukses bantu atasi kelaparan di sekolah ortu dan guru senang karena anak lebih fokus belajar #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/kemba_marpaung/status/1920260601194136024,"1,7022E+18",kemba_marpaung
"1,92026E+18",Wed May 07 23:32:56 +0000 2025,0,Makan siang gratis juga diisi menu sehat bikin anak-anak tumbuh optimal dan semangat belajar #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/wafa_liah/status/1920260590884249736,"1,6913E+18",wafa_liah
"1,92026E+18",Wed May 07 23:32:37 +0000 2025,0,Industri manufaktur tumbuh 9 persen sejak masuk BRICS siswa SD tambah sehat karena terjamin makan siang gratis di sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/gaula_onah/status/1920260513499361340,"1,68193E+18",gaula_onah
"1,92026E+18",Wed May 07 23:32:29 +0000 2025,0,Industri dalam negeri tumbuh 7 persen diplomasi dengan BRICS makin luas makan siang gratis temenin anak-anak belajar di sekolah #EnamBulanPemerintah https://t.co/KInaOvP3TL,"1,92026E+18",https://pbs.twimg.com/media/GqYiszfa8AAcEnR.jpg,,in,,0,0,0,https://x.com/zulaikh_mardhyh/status/1920260479550718370,"1,70114E+18",zulaikh_mardhyh
"1,92026E+18",Wed May 07 23:32:22 +0000 2025,0,BRICS buktiin Indonesia berkembang cepat industri jalan terus makan siang gratis jadi kebutuhan harian anak sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/danu_prmudika/status/1920260448386945278,"1,68839E+18",danu_prmudika
"1,92026E+18",Wed May 07 23:32:19 +0000 2025,0,Diplomasi lewat BRICS makin ciamik pertumbuhan industri naik terus makan siang gratis hadir di sekolah-sekolah dan bikin anak tambah sehat #EnamBulanPemerintah https://t.co/MzRYIyJinY,"1,92026E+18",https://pbs.twimg.com/ext_tw_video_thumb/1920258357765799936/pu/img/PO_CUK7JOKyhxirm.jpg,,in,,0,0,0,https://x.com/ziz_sya321/status/1920260437402149309,"1,84175E+18",ziz_sya321
"1,92026E+18",Wed May 07 23:32:12 +0000 2025,0,Realisasi program sosial terus berlanjut makan siang gratis jadi harapan baru buat ribuan keluarga #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/athiyah_galum/status/1920260407656153452,"1,69099E+18",athiyah_galum
"1,92026E+18",Wed May 07 23:32:04 +0000 2025,0,Sejak BRICS peluang kerja industri bertambah makan siang gratis bikin perut anak sekolah kenyang sebelum belajar #EnamBulanPemerintah,"1,92026E+18",,,in,Jakarta,0,0,0,https://x.com/liakartikasari_/status/1920260372923035687,"1,84317E+18",liakartikasari_
"1,92026E+18",Wed May 07 23:32:03 +0000 2025,0,Program makan siang gratis di 2024 udah jangkau lebih dari 60% SD di Indonesia #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/atikah_malaa/status/1920260368560955420,"1,68847E+18",atikah_malaa
"1,92026E+18",Wed May 07 23:31:58 +0000 2025,0,BRICS membuka peluang bisnis baru industri lokal berkembang 25 juta pelajar kini dapat makan siang gratis tiap hari #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/alda_nageha/status/1920260347136483698,"1,6971E+18",alda_nageha
"1,92026E+18",Wed May 07 23:31:24 +0000 2025,0,Anak sekolah makin sehat absen menurun drastis sejak program makan siang gratis jalan #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/FahrizalGh98552/status/1920260206946136501,"1,69169E+18",FahrizalGh98552
"1,92026E+18",Wed May 07 23:31:13 +0000 2025,0,Program makan siang gratis hadir di 100 ribu sekolah bukti perhatian buat generasi muda makin nyata #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/gaza_dhafir/status/1920260161232367795,"1,6823E+18",gaza_dhafir
"1,92026E+18",Wed May 07 23:31:04 +0000 2025,0,Program makan siang gratis di sekolah tingkat SD sudah mulai jalan di lebih dari 300 kabupaten #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/glensa_fresya2/status/1920260124108607943,"1,69172E+18",glensa_fresya2
"1,92026E+18",Wed May 07 23:31:04 +0000 2025,0,Angka pertumbuhan industri dalam negeri naik lanjut inovasi sekolah-sekolah juga makin ramah dengan makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/astrid_marf5/status/1920260123966255485,"1,6917E+18",astrid_marf5
"1,92026E+18",Wed May 07 23:30:59 +0000 2025,0,Gabung BRICS ekspor dan impor naik produksi nasional stabil makan siang gratis hadir di hampir semua wilayah Indonesia #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/qadisah_aruma/status/1920260101199319382,"1,69607E+18",qadisah_aruma
"1,92026E+18",Wed May 07 23:30:52 +0000 2025,0,Enam bulan terakhir BRICS dipercaya jadi masa depan ekonomi makan siang gratis di sekolah bantu anak kejar mimpi #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/alda_maliha/status/1920260070316605460,"1,68227E+18",alda_maliha
"1,92026E+18",Wed May 07 23:30:50 +0000 2025,0,Setengah tahun makin banyak sekolah jalankan makan siang gratis BRICS bikin produk Indonesia dikenal dunia #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/azalea_khliqa/status/1920260065514148258,"1,69673E+18",azalea_khliqa
"1,92026E+18",Wed May 07 23:30:42 +0000 2025,0,Semenjak jadi anggota BRICS investasi asing ke industri lokal naik drastis makan siang gratis diminati semua anak sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/irwan_danangg/status/1920260030797840425,"1,68734E+18",irwan_danangg
"1,92026E+18",Wed May 07 23:30:42 +0000 2025,0,Makan siang gratis di sekolah diluncurkan di lebih dari 150 ribu titik berdampak langsung ke anak-anak Indonesia #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/fathma_auliaa/status/1920260029489246659,"1,69348E+18",fathma_auliaa
"1,92026E+18",Wed May 07 23:30:41 +0000 2025,0,Kini makin banyak siswa dari keluarga kurang mampu semangat sekolah karena makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/ebel_agung1/status/1920260025395679487,"1,69238E+18",ebel_agung1
"1,92026E+18",Wed May 07 23:30:37 +0000 2025,0,Bukti nyata kerja cepat pemerintahan baru: distribusi makan siang gratis udah sampai ke pulau-pulau terpencil #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/shakila_ftmah/status/1920260009755017520,"1,68876E+18",shakila_ftmah
"1,92026E+18",Wed May 07 23:30:35 +0000 2025,0,Makan siang gratis di sekolah bikin angka anemia di kalangan siswa SD turun drastis menurut survei Kemenkes #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/khayla_almi2/status/1920259998711755253,"1,68845E+18",khayla_almi2
"1,92026E+18",Wed May 07 23:30:31 +0000 2025,0,Indonesia gabung BRICS program makan siang gratis ampuh dorong anak-anak buat belajar lebih produktif #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/robbi_handokoo/status/1920259985310953542,"1,68481E+18",robbi_handokoo
"1,92026E+18",Wed May 07 23:30:25 +0000 2025,0,Program makan siang gratis selamatkan banyak anak dari kelaparan selama jam belajar #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/firdaus_zidaaan/status/1920259959062671855,"1,69497E+18",firdaus_zidaaan
"1,92026E+18",Wed May 07 23:30:24 +0000 2025,0,Baru mulai prestasi Indonesia nyata relasi diplomatik diperluas sektor industri naik lagi makan siang sekolah gratis makin banyak peminat #EnamBulanPemerintah https://t.co/wHXBX1aDZk,"1,92026E+18",https://pbs.twimg.com/ext_tw_video_thumb/1920259801466220544/pu/img/FklFcliMUaHcYDSW.jpg,,in,,0,0,0,https://x.com/fitiya_nahlan/status/1920259954730283198,"1,70115E+18",fitiya_nahlan
"1,92026E+18",Wed May 07 23:30:22 +0000 2025,0,Dalam enam bulan pertumbuhan investasi industri naik 11 persen makan siang gratis sudah sampai ke 34 provinsi #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/adelia_mar9/status/1920259945108246638,"1,68731E+18",adelia_mar9
"1,92026E+18",Wed May 07 23:30:18 +0000 2025,0,Di bawah Prabowo ekonomi tumbuh 5 persen pasar BRICS terbuka lebar program makan siang gratis diterima 20 juta siswa #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/eliza_farah20/status/1920259927970582819,"1,81597E+18",eliza_farah20
"1,92026E+18",Wed May 07 23:30:12 +0000 2025,0,Enam bulan Prabowo BRICS jadi networking besar ekonomi naik anak-anak makin sehat dengan program makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/siti_nrhyti14/status/1920259905518260344,"1,84386E+18",siti_nrhyti14
"1,92026E+18",Wed May 07 23:30:08 +0000 2025,0,Pencapaian pertama Prabowo: BRICS industri tumbuh dan makan siang gratis menyentuh jutaan anak sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/asrwd_habib1/status/1920259888703217900,"1,70219E+18",asrwd_habib1
"1,92026E+18",Wed May 07 23:29:44 +0000 2025,0,Makan siang gratis ngebantu atasi problem gizi kronis di sekolah-sekolah pinggiran #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/lala_safira3/status/1920259786735509962,"1,81596E+18",lala_safira3
"1,92026E+18",Wed May 07 23:29:16 +0000 2025,0,BRICS bawa pasar baru ekonomi lokal naik siswa sekolah ga takut lapar lagi karena ada program makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/nadia_windia/status/1920259668154237048,"1,83376E+18",nadia_windia
"1,92026E+18",Wed May 07 23:29:13 +0000 2025,0,Sekarang tiap jam makan siang anak-anak sekolah penuh semangat gizi lebih terjaga sejak program gratis jalan #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/adrian_galuh3/status/1920259656024216037,"1,68847E+18",adrian_galuh3
"1,92026E+18",Wed May 07 23:29:00 +0000 2025,0,Jutaan anak sudah nikmatin makan siang gratis tiap hari energi mereka buat belajar semakin maksimal #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/bamela_ivah5/status/1920259600978198634,"1,69243E+18",bamela_ivah5
"1,92026E+18",Wed May 07 23:28:37 +0000 2025,0,Program makan siang gratis berhasil angkat nama Indonesia di forum internasional sebagai negara peduli pendidikan #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/desya_arda43/status/1920259506438824431,"1,69498E+18",desya_arda43
"1,92026E+18",Wed May 07 23:28:27 +0000 2025,0,Makan siang gratis jadi penyemangat baru anak-anak lebih fokus belajar dan nggak gampang ngantuk di kelas #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/iyana_rara01/status/1920259464663609445,"1,69133E+18",iyana_rara01
"1,92026E+18",Wed May 07 23:28:25 +0000 2025,0,Terbukti setengah tahun Prabowo bikin industri nasional tambah maju makan siang gratis hadir di semua sekolah desa dan kota #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/dickyy_rahman/status/1920259455045730347,"1,69098E+18",dickyy_rahman
"1,92026E+18",Wed May 07 23:28:23 +0000 2025,0,Anak-anak di daerah pelosok akhirnya bisa makan siang gratis di sekolah tingkat kehadiran naik pesat #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/isyraq_hammam1/status/1920259447340908668,"1,68223E+18",isyraq_hammam1
"1,92026E+18",Wed May 07 23:27:47 +0000 2025,0,Anak sekolah di seluruh Indonesia makin merata dapet akses makan siang gratis semangat belajar pun meningkat #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/azkia_naila5/status/1920259294840189335,"1,69673E+18",azkia_naila5
"1,92026E+18",Wed May 07 23:27:46 +0000 2025,0,Program makan siang gratis nggak cuma soal nutrisi tapi sukses meningkatkan kehadiran murid di kelas sebesar 8% #EnamBulanPemerintah https://t.co/L9xRG65bgt,"1,92026E+18",https://pbs.twimg.com/ext_tw_video_thumb/1920259089592127488/pu/img/-4EWwwjr5tMgnhwR.jpg,,in,,0,0,0,https://x.com/ivan_indrajaya4/status/1920259291103318476,"1,70406E+18",ivan_indrajaya4
"1,92026E+18",Wed May 07 23:27:38 +0000 2025,0,Banyak negara BRICS tertarik produk Indonesia ekonomi berkembang siswa sekolah nggak perlu khawatir lagi soal makanan lewat program makan siang gratis #EnamBulanPemerintah https://t.co/qosa1VX7Nb,"1,92026E+18",https://pbs.twimg.com/ext_tw_video_thumb/1920258952824324096/pu/img/eZ_1qmhJDsquG5mf.jpg,,in,,0,0,0,https://x.com/himah_naswa/status/1920259259654197306,"1,70008E+18",himah_naswa
"1,92026E+18",Wed May 07 23:27:38 +0000 2025,0,Lewat BRICS Indonesia jadi pemain utama baru produksi dalam negeri dan program makan siang gratis jadi fokus utama Prabowo #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/rustam_mhmd/status/1920259258928738366,"1,69602E+18",rustam_mhmd
"1,92026E+18",Wed May 07 23:27:18 +0000 2025,0,Inisiatif makan siang gratis juga bikin angka gizi buruk anak sekolah SD menurun dalam 6 bulan terakhir #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/hamidah_durun/status/1920259176007086174,"1,68845E+18",hamidah_durun
"1,92026E+18",Wed May 07 23:27:11 +0000 2025,0,Ekspor ke BRICS meningkat angka anak putus sekolah turun berkat makan siang gratis dari Prabowo #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/yani_taf/status/1920259144457531800,"1,83588E+18",yani_taf
"1,92026E+18",Wed May 07 23:27:06 +0000 2025,0,Program makan siang gratis jadi solusi buat masalah gizi dan pendidikan anak #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/fajar_mukhlis79/status/1920259125499273593,"1,83266E+18",fajar_mukhlis79
"1,92026E+18",Wed May 07 23:27:04 +0000 2025,0,Kerja sama BRICS bawa efek domino: industri melesat dan makan siang gratis sekolah jadi gaya hidup baru pelajar Indonesia #EnamBulanPemerintah https://t.co/T3Wr8d7rlU,"1,92026E+18",https://pbs.twimg.com/media/GqYhenSaMAA7I3m.jpg,,in,,0,0,0,https://x.com/arabela_hisan52/status/1920259116955558325,"1,69674E+18",arabela_hisan52
"1,92026E+18",Wed May 07 23:26:02 +0000 2025,0,Program makan siang gratis terbukti tingkatkan konsentrasi belajar siswa SD di seluruh Indonesia #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/irfan_rizkyy/status/1920258856384434623,"1,69681E+18",irfan_rizkyy
"1,92026E+18",Wed May 07 23:25:59 +0000 2025,0,Tahun ini Indonesia jadi sorotan karena masuk BRICS tercatat pertumbuhan industri 7 persen makan siang gratis di 300 ribu sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,jakarta,0,0,0,https://x.com/laura_sara50340/status/1920258841834631593,"1,83229E+18",laura_sara50340
"1,92026E+18",Wed May 07 23:25:30 +0000 2025,0,Sekarang setiap anak sekolah dasar di hampir seluruh wilayah dapet makan siang gratis dari pemerintah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/sadam_tiooo/status/1920258722544107533,"1,7026E+18",sadam_tiooo
"1,92026E+18",Wed May 07 23:25:27 +0000 2025,0,BRICS bikin Indonesia makin diperhitungkan ekonomi naik dan program makan siang gratis bikin sekolah makin asik #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/vina_setiawan22/status/1920258710225510535,"1,81533E+18",vina_setiawan22
"1,92026E+18",Wed May 07 23:25:19 +0000 2025,0,Data terbaru nunjukin tingkat kelaparan anak sekolah turun drastis berkat kebijakan makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/kenari_damanik7/status/1920258676285382664,"1,70253E+18",kenari_damanik7
"1,92026E+18",Wed May 07 23:25:09 +0000 2025,0,Industri lokal untung besar lewat BRICS makan siang gratis atasi masalah gizi siswa sekolah dasar #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/naziha_kyra23/status/1920258634782814278,"1,69131E+18",naziha_kyra23
"1,92026E+18",Wed May 07 23:25:08 +0000 2025,0,Keanggotaan BRICS bikin ekonomi Indonesia makin terbuka industri tumbuh dua digit makan siang gratis jadi penyemangat harian siswa #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/adara_shidiqia/status/1920258628361036179,"1,68891E+18",adara_shidiqia
"1,92026E+18",Wed May 07 23:25:04 +0000 2025,0,Presiden Prabowo bawa Indonesia naik kelas dengan diplomasi aktif di BRICS dan program makan siang gratis #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/alvan_hafz/status/1920258611231797619,"1,68332E+18",alvan_hafz
"1,92026E+18",Wed May 07 23:25:03 +0000 2025,0,Satu semester kepemimpinan Prabowo industri domestik tumbuh 8 persen makan siang gratis hadir di sekolah negeri dan swasta #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/nur_cahayaa6/status/1920258607968383320,"1,68852E+18",nur_cahayaa6
"1,92026E+18",Wed May 07 23:25:02 +0000 2025,0,Presiden Prabowo buktiin gebrakan lewat BRICS industri lokal makin tumbuh makan siang gratis jadi visi sosial nyata #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/aldi_irwnsyh/status/1920258605376266289,"1,68194E+18",aldi_irwnsyh
"1,92026E+18",Wed May 07 23:24:59 +0000 2025,0,Program makan siang gratis terbukti bikin konsentrasi belajar anak-anak jauh meningkat di sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/RatiyaUmin34839/status/1920258593112100916,"1,70253E+18",RatiyaUmin34839
"1,92026E+18",Wed May 07 23:22:13 +0000 2025,0,Indonesia makin terdepan dengan diplomasi BRICS UMKM naik daun makan siang gratis jadi solusi gizi #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/assyra_hime/status/1920257895780004170,"1,70257E+18",assyra_hime
"1,92026E+18",Wed May 07 23:22:12 +0000 2025,0,BRICS nambah relasi Indonesia industri dalam negeri makin hidup program makan siang gratis menurunkan angka bolos sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/arya_prtm8/status/1920257888859078819,"1,73419E+18",arya_prtm8
"1,92026E+18",Wed May 07 23:22:08 +0000 2025,0,Presiden Prabowo bikin bangga Indonesia makin aktif di kancah internasional dan program makan siang gratis buat anak sekolah #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/rabani_zikar88/status/1920257874397151340,"1,70225E+18",rabani_zikar88
"1,92026E+18",Wed May 07 23:22:01 +0000 2025,0,Setengah tahun Prabowo Indonesia ga cuma diam di kancah dunia ekspor naik anak SD menikmati makan siang gratis tiap hari #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/wahyudisigit_/status/1920257846043947200,"1,8435E+18",wahyudisigit_
"1,92026E+18",Wed May 07 23:21:52 +0000 2025,0,Makan siang gratis bener-bener jadi game changer buat anak-anak sekolah dasar prestasi mereka ikut naik #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/kevin_fernnd12/status/1920257807124664761,"1,6823E+18",kevin_fernnd12
"1,92026E+18",Wed May 07 23:21:49 +0000 2025,0,Enam bulan penuh capaian dari BRICS yang bikin ekspor nambah sampai program makan siang gratis se-Indonesia #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/tohaya_kmh2/status/1920257792360771849,"1,68232E+18",tohaya_kmh2
"1,92026E+18",Wed May 07 23:21:39 +0000 2025,0,Ekspor meningkat investasi di industri nasional melonjak makan siang gratis diminati 90 persen pelajar SD #EnamBulanPemerintah,"1,92026E+18",,,in,,0,0,0,https://x.com/marlina_kauri/status/1920257751990874252,"1,68229E+18",marlina_kauri
